S11R,S11I,S12R,S12I,S21R,S21I,S22R,S22I,S11_Mag,S11_Ang,S12_Mag,S12_Ang,S21_Mag,S21_Ang,S22_Mag,S22_Ang,sourcefile,MHz
-0.972551202308,0.024330829706,0.0301981966012,0.0511469989192,0.0301181717457,0.0509406618891,-0.684786307503,-0.534836647011,-0.2390332,178.5669,-24.52478,59.44156,-24.55677,59.40671,-1.220631,-142.0092,8117A_E1.0_B17_1,124.70625
-0.972486951717,0.0251138862844,0.0297638544711,0.0521152498974,0.0296974095785,0.0519218629161,-0.691438394215,-0.529023288154,-0.239429,178.5207,-24.4347,60.26862,-24.46382,60.23202,-1.203579,-142.5802,8117A_E1.0_B17_1,125.075
-0.972424012243,0.025929176474,0.0293592988902,0.0530831543272,0.0292777430645,0.0528894811446,-0.697987747157,-0.523296727521,-0.2397998,178.4726,-24.34177,61.05384,-24.37174,61.03264,-1.186003,-143.1403,8117A_E1.0_B17_1,125.44375
-0.972408276098,0.0268102372608,0.0289735812171,0.0540552531282,0.0288882045204,0.0538625259798,-0.704343530098,-0.517601873264,-0.239727,178.4207,-24.24646,61.80872,-24.27628,61.79391,-1.169001,-143.6889,8117A_E1.0_B17_1,125.8125
-0.972377406018,0.0275838777181,0.0285872117051,0.0549936296341,0.0285211225193,0.0548100525524,-0.71055245099,-0.51192572557,-0.2398094,178.3751,-24.15496,62.53334,-24.1821,62.5092,-1.152314,-144.2287,8117A_E1.0_B17_1,126.18125
-0.972355761453,0.0283815523818,0.0282286181451,0.0559581328704,0.0281637501715,0.0557847444103,-0.716473264012,-0.506315740698,-0.2397977,178.3281,-24.0581,63.2309,-24.08364,63.2124,-1.136844,-144.752,8117A_E1.0_B17_1,126.55
-0.972238931186,0.0292222302663,0.0278915063247,0.0569098626213,0.0278148911841,0.0567245481296,-0.72230217576,-0.500686804909,-0.2406182,178.2784,-23.96134,63.89054,-23.98881,63.87897,-1.121534,-145.271,8117A_E1.0_B17_1,126.91875
-0.972197029152,0.030085447578,0.0275587618612,0.0578386132049,0.0274867204621,0.0576683132977,-0.72800576931,-0.495068039695,-0.2407572,178.2275,-23.86709,64.52328,-23.89217,64.51591,-1.106508,-145.783,8117A_E1.0_B17_1,127.2875
-0.972191414299,0.0308699631684,0.0272517488129,0.0587842608096,0.0271846323619,0.0586178200788,-0.733562015427,-0.489500711435,-0.2405878,178.1813,-23.76932,65.12807,-23.79338,65.11999,-1.091744,-146.2851,8117A_E1.0_B17_1,127.65625
-0.972025656586,0.0317240211389,0.026955155329,0.0597175306766,0.0268756972496,0.0595544683024,-0.738914388966,-0.483985260993,-0.2418219,178.1307,-23.67263,65.70665,-23.6967,65.71133,-1.077739,-146.7754,8117A_E1.0_B17_1,128.025
-0.972075227537,0.0325867521184,0.0266727063772,0.0606458126325,0.02660585994,0.0604851438636,-0.74420674242,-0.478508090592,-0.2411247,178.08,-23.576,66.25957,-23.59884,66.25654,-1.063416,-147.2599,8117A_E1.0_B17_1,128.39375
-0.971960120023,0.0333148779032,0.0263974294027,0.0615743830096,0.026329597999,0.0614158937598,-0.749255274348,-0.473095978267,-0.2419318,178.0369,-23.47925,66.7948,-23.50163,66.79471,-1.050179,-147.7308,8117A_E1.0_B17_1,128.7625
-0.971847217819,0.0341176695924,0.0261434768936,0.0624932138362,0.0260829181032,0.0623491574434,-0.754250272089,-0.467665917106,-0.242691,177.9894,-23.38293,67.29844,-23.40299,67.29867,-1.036916,-148.1994,8117A_E1.0_B17_1,129.13125
-0.971837333583,0.0349936560779,0.0259001451075,0.0634185868441,0.0258353333889,0.0632692598194,-0.759071321367,-0.462314123557,-0.2425012,177.9378,-23.28574,67.7849,-23.3064,67.78787,-1.024149,-148.6564,8117A_E1.0_B17_1,129.5
-0.971715016572,0.0357347653564,0.0256595575843,0.064323462878,0.0256013267391,0.0641807770161,-0.763732026017,-0.456899545588,-0.2433523,177.8939,-23.19128,68.25223,-23.21063,68.25324,-1.012508,-149.1102,8117A_E1.0_B17_1,129.86875
-0.971640594779,0.0365811190593,0.0254374598753,0.0652307928231,0.025384523228,0.0650912851677,-0.768324941646,-0.451622982667,-0.2437355,177.8439,-23.09616,68.69616,-23.11469,68.69504,-1.000228,-149.5529,8117A_E1.0_B17_1,130.2375
-0.971550954962,0.0373571865341,0.025227711574,0.0661501234351,0.0251717851777,0.065994136903,-0.772789473431,-0.446303299282,-0.2442721,177.798,-22.99965,69.12462,-23.02,69.12192,-0.9887409,-149.9926,8117A_E1.0_B17_1,130.60625
-0.97149949062,0.0382280580143,0.0250432572083,0.0670354784537,0.0249798034391,0.0669053393078,-0.777079739198,-0.441132432611,-0.2444291,177.7466,-22.90652,69.51521,-22.92403,69.52636,-0.9775187,-150.4173,8117A_E1.0_B17_1,130.975
-0.971428970277,0.0390098250814,0.0248411803011,0.0679320420682,0.0247835356463,0.0677967811507,-0.781295021052,-0.435942643869,-0.2447812,177.7004,-22.81345,69.9137,-22.8311,69.9198,-0.9665608,-150.8396,8117A_E1.0_B17_1,131.34375
-0.971405816616,0.0397645988923,0.0246761450968,0.0688139015705,0.0246276663005,0.068695765302,-0.785405628678,-0.430790202514,-0.2447147,177.6559,-22.72112,70.27255,-22.73629,70.27707,-0.9558624,-151.2555,8117A_E1.0_B17_1,131.7125
-0.971220274976,0.0405703448203,0.0245019066141,0.0696940479261,0.0244545623893,0.0695774657272,-0.789417721262,-0.42563543065,-0.2460736,177.608,-22.62998,70.63017,-22.64477,70.63483,-0.9455717,-151.6675,8117A_E1.0_B17_1,132.08125
-0.971081446026,0.0412878370652,0.0243590247842,0.0705648180794,0.0242876383477,0.070459632659,-0.793378891375,-0.42060451658,-0.2470431,177.5654,-22.5393,70.95529,-22.55359,70.98078,-0.9347198,-152.07,8117A_E1.0_B17_1,132.45
-0.971006912727,0.0421658554867,0.0242090600909,0.0714489541409,0.0241660235727,0.071340291653,-0.797125413487,-0.415537387725,-0.2473717,177.5135,-22.44809,71.28207,-22.46154,71.28655,-0.9254551,-152.4672,8117A_E1.0_B17_1,132.81875
-0.970959796903,0.0429193739942,0.02406512651,0.0723180805724,0.0240191047398,0.0722147390662,-0.800777741061,-0.410600856,-0.2474976,177.469,-22.35896,71.59422,-22.3718,71.60253,-0.9160182,-152.8534,8117A_E1.0_B17_1,133.1875
-0.970763728245,0.043712009786,0.0239385734325,0.0731829722599,0.0238884883517,0.0730848054336,-0.804409921211,-0.405556340662,-0.2489325,177.4218,-22.27033,71.88678,-22.28262,71.89951,-0.9068404,-153.2443,8117A_E1.0_B17_1,133.55625
-0.970734921533,0.044420369376,0.0238308604525,0.0740506045078,0.0237601956702,0.0739324298024,-0.807966586121,-0.400719597731,-0.2489026,177.38,-22.18144,72.16086,-22.19643,72.18378,-0.897032,-153.6204,8117A_E1.0_B17_1,133.925
-0.970659277419,0.0452420065205,0.0237081397441,0.0749065500658,0.0236483094486,0.0748100005379,-0.811344683434,-0.395845460732,-0.2492392,177.3314,-22.09499,72.43727,-22.10717,72.45765,-0.8885634,-153.9928,8117A_E1.0_B17_1,134.29375
-0.970544962689,0.0461432366575,0.0236131186504,0.075759854609,0.0235782437292,0.0756675334604,-0.814676519596,-0.390985146904,-0.2498811,177.278,-22.00857,72.68859,-22.01936,72.6928,-0.8800806,-154.3624,8117A_E1.0_B17_1,134.6625
-0.9704179985,0.0468009551515,0.0235144486578,0.076608383653,0.0234593758184,0.0764960640326,-0.817896944745,-0.386223487149,-0.2507336,177.2389,-21.92345,72.93647,-21.93685,72.95057,-0.8718087,-154.7226,8117A_E1.0_B17_1,135.03125
-0.970308888318,0.0476631262006,0.0234423046229,0.0774528618641,0.0233794679375,0.0773577712889,-0.821148139793,-0.381432573696,-0.2513332,177.1878,-21.83859,73.16075,-21.85032,73.18386,-0.8630529,-155.0846,8117A_E1.0_B17_1,135.4
-0.970182087334,0.0483562400169,0.0233489621133,0.0782896451002,0.0233031470995,0.0781889397075,-0.824189436816,-0.376698034169,-0.2521593,177.1466,-21.75585,73.39341,-21.76751,73.40403,-0.8555654,-155.4371,8117A_E1.0_B17_1,135.76875
-0.970021165878,0.0490644692703,0.0232875545872,0.0791159618093,0.0232332863177,0.0790277709089,-0.82725480554,-0.372022569279,-0.2532789,177.1044,-21.67386,73.59836,-21.68439,73.61725,-0.8473142,-155.7862,8117A_E1.0_B17_1,136.1375
-0.970011216276,0.0498973866208,0.0232199640669,0.0799477540338,0.0231609375486,0.0798651404386,-0.83016567506,-0.367346750737,-0.2529883,177.0553,-21.59216,73.80463,-21.60216,73.82781,-0.8401024,-156.1307,8117A_E1.0_B17_1,136.50625
-0.969809649798,0.0506728155799,0.0231734218264,0.080766484212,0.0231206389819,0.0806965219207,-0.833047778697,-0.362829922887,-0.2544295,177.009,-21.51181,73.99082,-21.52027,74.01228,-0.8322287,-156.4647,8117A_E1.0_B17_1,136.875
-0.969754104637,0.0514166942793,0.0231210393812,0.0815966852903,0.0230604085791,0.0815229734034,-0.835781466593,-0.35824920147,-0.2545759,176.965,-21.43114,74.17952,-21.4401,74.20538,-0.8256111,-156.7981,8117A_E1.0_B17_1,137.24375
-0.969696178274,0.0522962080607,0.0230854836934,0.0824205449631,0.0230199693583,0.082333134691,-0.838450326447,-0.353716660068,-0.2546732,176.913,-21.35128,74.35277,-21.36162,74.37925,-0.8190965,-157.1266,8117A_E1.0_B17_1,137.6125
-0.969577254002,0.053019600051,0.0230411692712,0.0832329036577,0.0229954867726,0.0831665531567,-0.841109360352,-0.349247109798,-0.2553845,176.87,-21.27342,74.52644,-21.28108,74.54392,-0.8121581,-157.4507,8117A_E1.0_B17_1,137.98125
-0.969513333337,0.0537764739023,0.0230075646022,0.0840564154039,0.0229657514616,0.0839738696518,-0.843665653699,-0.344812432709,-0.2555831,176.8252,-21.19482,74.69218,-21.20386,74.70438,-0.8057286,-157.7698,8117A_E1.0_B17_1,138.35
-0.969350632775,0.0545973419402,0.0229984440446,0.0848569785535,0.0229448545981,0.0847855422664,-0.846209126483,-0.340297416153,-0.2566265,176.7763,-21.11841,74.83565,-21.12661,74.8572,-0.7994338,-158.0928,8117A_E1.0_B17_1,138.71875
-0.969321577019,0.0553085389139,0.0229817577661,0.0856533693162,0.022930408338,0.0855877858895,-0.84863569246,-0.33599863991,-0.2565259,176.7343,-21.0432,74.98065,-21.05071,75.00173,-0.7931453,-158.4,8117A_E1.0_B17_1,139.0875
